country_id,country_name,year,diabetes
300,Greece,2014,0.072117234372905
300,Greece,2015,0.07205275961693419
300,Greece,2016,0.07201151559490415
300,Greece,2017,0.07200867364167515
300,Greece,2018,0.07207951003737045
300,Greece,2019,0.07223500966159
300,Greece,2020,0.0724721579159015
300,Greece,2021,0.07279829379846266
300,Greece,2022,0.07321091946372345
320,Guatemala,2000,0.116519432271167
320,Guatemala,2001,0.1208438456331015
320,Guatemala,2002,0.125437891879851
320,Guatemala,2003,0.130348376499478
320,Guatemala,2004,0.135551938145554
320,Guatemala,2005,0.14103159637343649
320,Guatemala,2006,0.146734054888533
320,Guatemala,2007,0.1526210165226125
320,Guatemala,2008,0.158551814241033
320,Guatemala,2009,0.164389295161897
320,Guatemala,2010,0.16996281267597652
320,Guatemala,2011,0.175154183519691
320,Guatemala,2012,0.17971009737278648
320,Guatemala,2013,0.183539281441702
320,Guatemala,2014,0.186554773684467
320,Guatemala,2015,0.1887469044783105
320,Guatemala,2016,0.190189602084671
320,Guatemala,2017,0.191034113277043
320,Guatemala,2018,0.19152150839022652
320,Guatemala,2019,0.1918943751607075
320,Guatemala,2020,0.1923878083636965
320,Guatemala,2021,0.1930465267314755
320,Guatemala,2022,0.19387062719666798
328,Guyana,2000,0.1254604507551855
328,Guyana,2001,0.1294804982692775
328,Guyana,2002,0.1336023355588885
328,Guyana,2003,0.137838119467816
328,Guyana,2004,0.142193346244856
328,Guyana,2005,0.1466840586273335
328,Guyana,2006,0.1513231551863905
328,Guyana,2007,0.156059564900137
328,Guyana,2008,0.16081817867756898
328,Guyana,2009,0.1656252470407525
328,Guyana,2010,0.17038968527826098
328,Guyana,2011,0.1750567340308985
328,Guyana,2012,0.179526366202581
328,Guyana,2013,0.18378281903052301
328,Guyana,2014,0.187864607240656
328,Guyana,2015,0.19179303680814452
328,Guyana,2016,0.1956162017463945
328,Guyana,2017,0.19934438472162652
328,Guyana,2018,0.20303411938271898
328,Guyana,2019,0.2067953165094955
328,Guyana,2020,0.2107014165490395
328,Guyana,2021,0.2147768550516445
328,Guyana,2022,0.2190030199862055
348,Hungary,2000,0.06831021738779465
348,Hungary,2001,0.0694051818155074
348,Hungary,2002,0.0705941540584488
348,Hungary,2003,0.0718727714955374
348,Hungary,2004,0.0732398658539627
348,Hungary,2005,0.07470133838958876
348,Hungary,2006,0.07623749323779411
348,Hungary,2007,0.07785609162545776
348,Hungary,2008,0.07956525967116776
348,Hungary,2009,0.08136346744528469
348,Hungary,2010,0.08321741334913679
348,Hungary,2011,0.0851170249687847
348,Hungary,2012,0.0870740090115174
348,Hungary,2013,0.08910155129208315
348,Hungary,2014,0.09120976935073
348,Hungary,2015,0.09343482766968589
348,Hungary,2016,0.09576931500484764
348,Hungary,2017,0.09817831358896326
348,Hungary,2018,0.10072813279456991
348,Hungary,2019,0.1034646381324887
348,Hungary,2020,0.10638397375017761
348,Hungary,2021,0.10947589866599586
348,Hungary,2022,0.11273535757054891
352,Iceland,2000,0.03970848465989705
352,Iceland,2001,0.0400375371792415
352,Iceland,2002,0.0403941401685964
352,Iceland,2003,0.04078056401362965
352,Iceland,2004,0.04119657843926735
352,Iceland,2005,0.04162540892745355
352,Iceland,2006,0.04205667923463195
352,Iceland,2007,0.04247652612547805
352,Iceland,2008,0.04289295582805385
352,Iceland,2009,0.04328819002113275
352,Iceland,2010,0.04365789429054925
352,Iceland,2011,0.0440232898856663
352,Iceland,2012,0.0444179529563251
352,Iceland,2013,0.0448936603983194
352,Iceland,2014,0.0454505610835159
352,Iceland,2015,0.046113367808077205
352,Iceland,2016,0.04687235504904495
352,Iceland,2017,0.0477034937644331
352,Iceland,2018,0.04866332210739355
352,Iceland,2019,0.04975105762652375
352,Iceland,2020,0.0509722333354238
352,Iceland,2021,0.0523173272848266
352,Iceland,2022,0.0537945310317604
356,India,2000,0.1367836987719005
356,India,2001,0.1399089251973985
356,India,2002,0.14319270548281698
356,India,2003,0.146561794071507
356,India,2004,0.149934342023742
356,India,2005,0.153230692620957
356,India,2006,0.1563687784071795
356,India,2007,0.159328045029124
356,India,2008,0.16215639885357552
356,India,2009,0.16464819656347401
356,India,2010,0.166969777614505
356,India,2011,0.1692525778653855
356,India,2012,0.171651875894856
356,India,2013,0.174422647746303
356,India,2014,0.1776843071313025
356,India,2015,0.181849258737725
356,India,2016,0.186808455125084
356,India,2017,0.1923292098431305
356,India,2018,0.1983629020513955
356,India,2019,0.2047560933709155
356,India,2020,0.211469614971625
356,India,2021,0.2184710147111735
356,India,2022,0.22567764094578852
372,Ireland,2000,0.04386571891032985
372,Ireland,2001,0.04415038478218655
372,Ireland,2002,0.0445436999238704
372,Ireland,2003,0.04505772785254755
372,Ireland,2004,0.045700712582476655
372,Ireland,2005,0.0464957858027637
372,Ireland,2006,0.04743316819213145
372,Ireland,2007,0.0485244775324988
372,Ireland,2008,0.0497512375569127
372,Ireland,2009,0.0510300927381316
372,Ireland,2010,0.05231670317109115
372,Ireland,2011,0.053611123918061
372,Ireland,2012,0.0549611348710095
372,Ireland,2013,0.05643728497146505
372,Ireland,2014,0.058089775016109346
372,Ireland,2015,0.05995004654465245
372,Ireland,2016,0.0619979519111618
372,Ireland,2017,0.06421302443067435
372,Ireland,2018,0.0666347600773175
372,Ireland,2019,0.0692589156271611
372,Ireland,2020,0.07206618423498275
372,Ireland,2021,0.07509771495448525
372,Ireland,2022,0.07833726272346885
376,Israel,2000,0.08926720749913686
376,Israel,2001,0.09088414899956845
376,Israel,2002,0.09230909065967235
376,Israel,2003,0.0934592211433416
376,Israel,2004,0.09434190205540305
376,Israel,2005,0.09489741457889235
376,Israel,2006,0.0950697668023053
376,Israel,2007,0.0949180502712216
376,Israel,2008,0.09444262486661945
376,Israel,2009,0.09367230871944635
376,Israel,2010,0.09264975075145745
376,Israel,2011,0.09145576646244485
376,Israel,2012,0.09016211674001426
376,Israel,2013,0.0888378694103528
376,Israel,2014,0.0875488287383079
376,Israel,2015,0.08631920039015059
376,Israel,2016,0.08513153173612235
376,Israel,2017,0.08400573168856165
376,Israel,2018,0.08297188946364051
376,Israel,2019,0.082061062842195
376,Israel,2020,0.08125665968728604
376,Israel,2021,0.08058017782022125
376,Israel,2022,0.0800080194146697
380,Italy,2000,0.05147876618071755
380,Italy,2001,0.05221602278843855
380,Italy,2002,0.05298980219099405
380,Italy,2003,0.0537757728676638
380,Italy,2004,0.0546026320360225
380,Italy,2005,0.055469614616286245
380,Italy,2006,0.05634888900688825
380,Italy,2007,0.05722073704802015
380,Italy,2008,0.05805542901201645
380,Italy,2009,0.058863912365367255
380,Italy,2010,0.05961925067287015
380,Italy,2011,0.060371936490724795
380,Italy,2012,0.06113321928010215
380,Italy,2013,0.06194490545011145
380,Italy,2014,0.06284241855081005
380,Italy,2015,0.0638202928558753
380,Italy,2016,0.0648748256098771
380,Italy,2017,0.065991695542954
380,Italy,2018,0.06717102240177406
