country_id,country_name,year,gdp_per_capita
498,Moldova,2010,2436.79935102421
484,Mexico,2010,9728.80078377082
470,Malta,2010,21946.6069676515
480,Mauritius,2010,8000.37643182154
558,Nicaragua,2010,1526.56185349171
528,The Netherlands,2010,51305.7338533973
578,Norway,2010,88163.2085931423
554,New Zealand,2010,33676.7741239925
591,Panama,2010,8331.46421351868
608,Philippines,2010,2162.91375885614
616,Poland,2010,12567.7317676382
630,Puerto Rico,2010,26435.74878578
620,Portugal,2010,22551.935098809
600,Paraguay,2010,4750.96273669322
634,Qatar,2010,77387.3267885308
642,Romania,2010,8399.5374234284
702,Singapore,2010,47236.683084953
688,Serbia,2010,5970.92660940072
703,Slovakia,2010,16899.448680529
705,Slovenia,2010,23329.8417691156
752,Sweden,2010,52542.8274141037
764,Thailand,2010,4973.86288823778
792,Türkiye,2010,10622.7020439723
800,Uganda,2010,823.488144282
858,Uruguay,2010,12641.0576849008
840,USA,2010,48650.6643227232
860,Uzbekistan,2010,1753.20730243278
862,Venezuela,2010,13646.3046622664
710,South Africa,2010,7973.47195771517
32,Argentina,2011,12704.2831819684
51,Armenia,2011,3349.55309771906
36,Australia,2011,62605.600458306
40,Austria,2011,51116.8953522042
56,Belgium,2011,47760.8298776546
48,Bahrain,2011,25032.7867743333
112,Belarus,2011,6527.6593428786
84,Belize,2011,5582.22170621269
76,Brazil,2011,13396.6243566047
124,Canada,2011,52223.8588398531
756,Switzerland,2011,90476.7589651577
152,Chile,2011,14487.3927827263
156,China,2011,5614.38602225277
170,Colombia,2011,7400.9940695669
188,Costa Rica,2011,9276.39107511347
192,Cuba,2011,6104.46105236166
196,Cyprus,2011,32485.796875
203,Czechia,2011,22049.1080788682
276,Germany,2011,47646.582043143
208,Denmark,2011,61809.737898222
218,Ecuador,2011,5153.6916424375
724,Spain,2011,31824.6219134777
233,Estonia,2011,17555.5455239426
246,Finland,2011,51060.3242589767
250,France (metropolitan),2011,43929.7840873812
826,United Kingdom,2011,42109.6418795749
268,Georgia,2011,4119.66818307193
300,Greece,2011,25504.7866510124
320,Guatemala,2011,3168.98370607705
328,Guyana,2011,4947.22170589917
191,Croatia,2011,14694.9993201417
348,Hungary,2011,14234.471576937
356,India,2011,1445.46127486037
372,Ireland,2011,52692.7813135606
352,Iceland,2011,47714.5922308485
376,Israel,2011,34433.822610733
380,Italy,2011,38851.3881339353
392,Japan,2011,48760.0789494211
417,Kyrgyzstan,2011,1117.40184423062
410,South Korea,2011,25097.595426845
414,Kuwait,2011,49169.6063983139
440,Lithuania,2011,14261.8433787325
442,Luxembourg,2011,119025.057203467
428,Latvia,2011,12902.574053337
498,Moldova,2011,2941.36224066021
484,Mexico,2011,10664.4944032313
470,Malta,2011,23516.9691249323
480,Mauritius,2011,9197.04299089459
558,Nicaragua,2011,1679.71034177231
528,The Netherlands,2011,54701.7728030611
578,Norway,2011,101221.813476644
554,New Zealand,2011,38388.5280906616
591,Panama,2011,9662.29592216607
608,Philippines,2011,2383.91892526787
616,Poland,2011,13867.6669408192
630,Puerto Rico,2011,27278.8830499205
620,Portugal,2011,23246.5425416481
600,Paraguay,2011,5805.40154543044
634,Qatar,2011,103261.506539346
642,Romania,2011,9560.6755277458
702,Singapore,2011,53891.4570264372
688,Serbia,2011,7082.2861666075
703,Slovakia,2011,18469.4354316836
705,Slovenia,2011,24940.6284841605
752,Sweden,2011,60379.7748160321
764,Thailand,2011,5373.6232832898
792,Türkiye,2011,11300.7852215681
800,Uganda,2011,835.620060555838
858,Uruguay,2011,15132.2675725587
840,USA,2011,50065.9789470675
860,Uzbekistan,2011,2087.86386135694
862,Venezuela,2011,10843.9229703167
710,South Africa,2011,8646.05571071635
32,Argentina,2012,12949.717486654
51,Armenia,2012,3511.56399687426
36,Australia,2012,68072.8732340801
40,Austria,2012,48250.4059142637
56,Belgium,2012,44874.1709182123
48,Bahrain,2012,26438.6733230428
112,Belarus,2012,6953.21591683101
84,Belize,2012,5709.68918765363
76,Brazil,2012,12521.7213530369
124,Canada,2012,52670.3447335415
756,Switzerland,2012,85836.2076767359
152,Chile,2012,15241.9069977366
156,China,2012,6300.58217951734
170,Colombia,2012,8108.59838244229
188,Costa Rica,2012,10126.9991024177
192,Cuba,2012,6470.83673392653
196,Cyprus,2012,28991.935546875
203,Czechia,2012,20014.0354015165
276,Germany,2012,44735.5882319701
208,Denmark,2012,58443.7747103968
218,Ecuador,2012,5634.08393191094
724,Spain,2012,28456.4438151477
233,Estonia,2012,17568.2137969714
246,Finland,2012,47551.6740841369
250,France (metropolitan),2012,40863.5814412333
826,United Kingdom,2012,42497.3404974322
268,Georgia,2012,4530.69533409431
300,Greece,2012,21624.346052551
320,Guatemala,2012,3286.61959336267
328,Guyana,2012,5444.39751913913
191,Croatia,2012,13508.6836989693
348,Hungary,2012,12984.8365730133
356,India,2012,1429.32199520032
372,Ireland,2012,49411.7387476787
352,Iceland,2012,45995.5478789467
376,Israel,2012,33236.5731239421
380,Italy,2012,35235.7989058242
392,Japan,2012,49145.2804308193
417,Kyrgyzstan,2012,1168.62244675446
410,South Korea,2012,25459.1689000965
414,Kuwait,2012,52155.2225460479
440,Lithuania,2012,14294.7178607152
442,Luxembourg,2012,112584.676270958
428,Latvia,2012,13329.3499931271
498,Moldova,2012,3044.8084324815
484,Mexico,2012,10744.1335242686
470,Malta,2012,22878.313086001
480,Mauritius,2012,9291.23627601053
558,Nicaragua,2012,1784.69212752824
528,The Netherlands,2012,50473.9442002689
578,Norway,2012,102175.919298374
554,New Zealand,2012,39974.2997334925
591,Panama,2012,11064.8063606203
608,Philippines,2012,2614.61644410764
616,Poland,2012,13087.420943321
630,Puerto Rico,2012,27944.7338937424
620,Portugal,2012,20593.4274224109
600,Paraguay,2012,5642.1699167298
634,Qatar,2012,108470.378825036
642,Romania,2012,8929.95366231474
702,Singapore,2012,55547.5553077786
688,Serbia,2012,6263.04086072815
703,Slovakia,2012,17516.9691054078
705,Slovenia,2012,22442.1417859955
752,Sweden,2012,57749.8251328664
764,Thailand,2012,5725.52802835463
792,Türkiye,2012,11713.2849831139
800,Uganda,2012,795.222867553127
858,Uruguay,2012,16259.5940814256
840,USA,2012,51784.4114692048
860,Uzbekistan,2012,2307.34649117185
862,Venezuela,2012,12901.4171582274
710,South Africa,2012,8076.97678479741
32,Argentina,2013,12963.675773326
51,Armenia,2013,3680.16692158886
36,Australia,2013,68190.7010035651
40,Austria,2013,50305.3545774973
56,Belgium,2013,46964.5946777056
48,Bahrain,2013,26989.7601148469
112,Belarus,2013,7998.0802045456
84,Belize,2013,5950.20299917747
76,Brazil,2013,12458.891214816
124,Canada,2013,52638.1187235237
756,Switzerland,2013,87304.3305813557
152,Chile,2013,15683.54863663
156,China,2013,7020.3860742288
170,Colombia,2013,8279.10255642981
188,Costa Rica,2013,10803.2401962173
192,Cuba,2013,6828.36428245396
196,Cyprus,2013,27797.45703125
203,Czechia,2013,20260.4954999375
276,Germany,2013,47220.0102098851
208,Denmark,2013,61377.5940590412
218,Ecuador,2013,6109.29031510341
724,Spain,2013,29218.9105170888
233,Estonia,2013,19310.3874900757
246,Finland,2013,49691.0145200739
250,France (metropolitan),2013,42669.1795111893
826,United Kingdom,2013,43426.2981405143
268,Georgia,2013,4712.00229382665
300,Greece,2013,21573.3449762805
320,Guatemala,2013,3444.15971843874
328,Guyana,2013,5556.91231156932
191,Croatia,2013,14136.3967669505
348,Hungary,2013,13715.0703590361
356,India,2013,1432.84397512195
372,Ireland,2013,52619.2123745817
352,Iceland,2013,49804.9829978371
376,Israel,2013,36929.6042163752
380,Italy,2013,35747.707952689
392,Japan,2013,40898.6478964744
417,Kyrgyzstan,2013,1269.66303464348
410,South Korea,2013,27179.5170146052
414,Kuwait,2013,49651.0439709448
440,Lithuania,2013,15655.3513307327
442,Luxembourg,2013,120000.140729859
428,Latvia,2013,14484.4715282132
498,Moldova,2013,3321.04397795719
484,Mexico,2013,11216.8008505428
470,Malta,2013,25346.5236450477
480,Mauritius,2013,9764.64413060045
558,Nicaragua,2013,1835.43436443315
528,The Netherlands,2013,52602.2860520766
578,Norway,2013,103553.840134417
554,New Zealand,2013,42977.388040868
591,Panama,2013,12273.3225037637
608,Philippines,2013,2781.27957670473
616,Poland,2013,13621.9023794031
630,Puerto Rico,2013,28513.1657351067
620,Portugal,2013,21676.4859642714
600,Paraguay,2013,6435.68342733182
634,Qatar,2013,103697.008372373
642,Romania,2013,9497.67411615237
702,Singapore,2013,56967.4257940383
688,Serbia,2013,7040.41812068781
703,Slovakia,2013,18312.7805149823
705,Slovenia,2013,23236.9655321695
752,Sweden,2013,60844.2767113975
764,Thailand,2013,6018.08244729255
792,Türkiye,2013,12578.1878632
800,Uganda,2013,818.285427416713
858,Uruguay,2013,18335.2594772322
840,USA,2013,53409.7507774372
860,Uzbekistan,2013,2461.97947403595
862,Venezuela,2013,12403.1466957582
710,South Africa,2013,7331.65467384919
32,Argentina,2014,12233.1444119186
51,Armenia,2014,3852.11800610384
36,Australia,2014,62544.0873773726
40,Austria,2014,51314.9722616322
56,Belgium,2014,47995.7786961339
48,Bahrain,2014,26451.7965647453
112,Belarus,2014,8341.29014337961
84,Belize,2014,6128.14288539305
76,Brazil,2014,12274.9939689363
124,Canada,2014,50960.8431174661
756,Switzerland,2014,88724.9909402638
152,Chile,2014,14529.6767210362
156,China,2014,7636.07434020616
170,Colombia,2014,8187.20824890084
188,Costa Rica,2014,10911.497878334
192,Cuba,2014,7146.70459051328
196,Cyprus,2014,27244.3515625
203,Czechia,2014,20038.4163180257
276,Germany,2014,48971.0824722599
208,Denmark,2014,62520.4509747011
218,Ecuador,2014,6405.79979300441
724,Spain,2014,29694.8874886229
233,Estonia,2014,20581.7898991695
246,Finland,2014,50073.7760815871
250,France (metropolitan),2014,43148.0459288416
826,United Kingdom,2014,47439.6165895125
268,Georgia,2014,4830.33486170249
300,Greece,2014,21474.7257123892
320,Guatemala,2014,3689.14472473545
328,Guyana,2014,5472.68820452237
191,Croatia,2014,14187.9694531493
348,Hungary,2014,14294.2584180751
356,India,2014,1553.88396075118
372,Ireland,2014,57278.2590911107
352,Iceland,2014,54576.7448146565
376,Israel,2014,38230.4954049785
380,Italy,2014,35750.7197500382
392,Japan,2014,38475.3952461838
417,Kyrgyzstan,2014,1264.52679529608
410,South Korea,2014,29252.9312377352
414,Kuwait,2014,44368.781373043
440,Lithuania,2014,16473.5678231709
442,Luxembourg,2014,123678.702143275
428,Latvia,2014,15185.814581236
498,Moldova,2014,3289.95758568777
484,Mexico,2014,11391.3773497683
470,Malta,2014,27356.6080303021
480,Mauritius,2014,10366.3550754936
558,Nicaragua,2014,1958.36966453366
528,The Netherlands,2014,53457.2234864322
578,Norway,2014,97666.6951838749
554,New Zealand,2014,44578.2253868016
591,Panama,2014,13213.1989637473
608,Philippines,2014,2866.83803767919
616,Poland,2014,14262.2841914116
630,Puerto Rico,2014,28981.4573305866
620,Portugal,2014,22120.6850127107
600,Paraguay,2014,6652.25478942291
634,Qatar,2014,95840.6310094498
642,Romania,2014,10031.7710755404
702,Singapore,2014,57564.8023114977
688,Serbia,2014,6886.67809068704
703,Slovakia,2014,18770.9289896545
705,Slovenia,2014,24013.0682060959
752,Sweden,2014,59583.7140001673
764,Thailand,2014,5801.1978916205
792,Türkiye,2014,12165.220135038
800,Uganda,2014,896.054795546394
858,Uruguay,2014,18322.4276767157
840,USA,2014,55304.3155317137
860,Uzbekistan,2014,2674.9628382103
862,Venezuela,2014,15943.6127197163
710,South Africa,2014,6856.73137092522
32,Argentina,2015,13679.6264980954
51,Armenia,2015,3512.39350276709
36,Australia,2015,56739.0265346593
40,Austria,2015,43915.228020857
56,Belgium,2015,40893.804537772
48,Bahrain,2015,23734.0551143019
112,Belarus,2015,5967.06856034227
84,Belize,2015,6154.49593498217
76,Brazil,2015,8936.19661756825
124,Canada,2015,43594.1941045394
756,Switzerland,2015,83806.4476003837
152,Chile,2015,13433.9202985339
156,China,2015,8016.44559489998
170,Colombia,2015,6248.51490534512
188,Costa Rica,2015,11714.7105980732
192,Cuba,2015,7727.91997207998
196,Cyprus,2015,23487.228515625
203,Czechia,2015,17931.5987670768
276,Germany,2015,41911.0109851054
208,Denmark,2015,53094.0133607574
218,Ecuador,2015,5976.1596805651
724,Spain,2015,25969.8383138327
233,Estonia,2015,17722.1557669523
246,Finland,2015,42560.3456767103
250,France (metropolitan),2015,36702.4323733379
826,United Kingdom,2015,44964.3911437292
268,Georgia,2015,4086.6223465965
300,Greece,2015,17980.7298238137
320,Guatemala,2015,3893.50521848131
328,Guyana,2015,5640.41560569466
191,Croatia,2015,12285.3032582105
348,Hungary,2015,12717.038597002
356,India,2015,1583.99815907985
372,Ireland,2015,64311.8234684057
352,Iceland,2015,52951.6815110898
376,Israel,2015,36123.9907881129
380,Italy,2015,30387.1293187854
392,Japan,2015,34960.6393843385
417,Kyrgyzstan,2015,1105.65202996955
410,South Korea,2015,28737.4391706499
414,Kuwait,2015,29882.2126867068
440,Lithuania,2015,14300.2553666736
442,Luxembourg,2015,105462.012584423
428,Latvia,2015,13321.9753140616
498,Moldova,2015,2749.55137054338
484,Mexico,2015,10021.2386118827
470,Malta,2015,25481.8977555627
480,Mauritius,2015,9507.87133656424
558,Nicaragua,2015,2074.45446460028
528,The Netherlands,2015,45793.8135434697
578,Norway,2015,74809.9658049898
554,New Zealand,2015,38639.3501941427
591,Panama,2015,14082.6548502728
608,Philippines,2015,2909.85818014474
616,Poland,2015,12637.5220324406
630,Puerto Rico,2015,29763.4883013861
620,Portugal,2015,19215.7813014347
600,Paraguay,2015,5879.33792308671
634,Qatar,2015,68985.2946961507
642,Romania,2015,8977.01748158196
702,Singapore,2015,55645.6068614606
688,Serbia,2015,5820.3215576888
703,Slovakia,2015,16442.0760860018
705,Slovenia,2015,20697.2748530619
752,Sweden,2015,51197.9529341175
764,Thailand,2015,5688.85335397884
792,Türkiye,2015,11049.9951100942
800,Uganda,2015,862.934610355811
858,Uruguay,2015,17125.9016800298
840,USA,2015,57040.2082136605
860,Uzbekistan,2015,2803.19018021751
710,South Africa,2015,6112.27382485974
32,Argentina,2016,12699.9623137756
51,Armenia,2016,3524.42476874707
36,Australia,2016,49888.0410842736
40,Austria,2016,45061.4993920192
56,Belgium,2016,41854.5498296444
48,Bahrain,2016,23800.001440631
112,Belarus,2016,5039.77560949445
84,Belize,2016,6142.49873185177
76,Brazil,2016,8836.28652636996
124,Canada,2016,42314.0615817218
756,Switzerland,2016,82153.0745447889
152,Chile,2016,13649.8520455553
156,China,2016,8094.39016735149
170,Colombia,2016,5959.84250367574
188,Costa Rica,2016,12091.0301606154
192,Cuba,2016,8110.55873961397
196,Cyprus,2016,24715.154296875
203,Czechia,2016,18753.9686718096
276,Germany,2016,42961.0356905775
208,Denmark,2016,54500.9260410217
218,Ecuador,2016,5917.63771271481
724,Spain,2016,26740.6851818829
233,Estonia,2016,18666.3736521706
246,Finland,2016,43451.2562442158
250,France (metropolitan),2016,37024.2157133669
826,United Kingdom,2016,40985.2351382417
268,Georgia,2016,4143.40125686315
300,Greece,2016,17919.2426377048
320,Guatemala,2016,4060.13755621218
328,Guyana,2016,5870.87823759835
191,Croatia,2016,12821.1738140304
348,Hungary,2016,13104.6995457458
356,India,2016,1707.50892912243
372,Ireland,2016,64292.659966313
352,Iceland,2016,61987.9263620283
376,Israel,2016,37556.6272863143
380,Italy,2016,31126.3246947273
392,Japan,2016,39375.4731620781
417,Kyrgyzstan,2016,1103.27498361324
410,South Korea,2016,29280.4403170048
414,Kuwait,2016,27323.6890643847
440,Lithuania,2016,14981.6208126311
442,Luxembourg,2016,106899.293549552
428,Latvia,2016,13838.5266823272
498,Moldova,2016,2847.08794770479
484,Mexico,2016,9097.92397674769
470,Malta,2016,26409.6285858968
480,Mauritius,2016,9965.72531085228
558,Nicaragua,2016,2131.68828465802
528,The Netherlands,2016,46808.5291492503
578,Norway,2016,70867.3609970749
554,New Zealand,2016,40070.8956577431
591,Panama,2016,14832.3611608191
608,Philippines,2016,2985.19564020101
616,Poland,2016,12464.0110508476
630,Puerto Rico,2016,30627.1634017011
620,Portugal,2016,19980.2808866516
600,Paraguay,2016,5775.1596339946
634,Qatar,2016,61253.6375482797
642,Romania,2016,9404.54005870715
702,Singapore,2016,56899.9181805173
688,Serbia,2016,5982.37030126471
703,Slovakia,2016,16636.0769133073
705,Slovenia,2016,21447.8377796036
752,Sweden,2016,51820.3972482676
764,Thailand,2016,5833.57715617098
792,Türkiye,2016,10970.0458948862
800,Uganda,2016,752.696571725656
858,Uruguay,2016,17009.7586944503
840,USA,2016,58206.6141931844
860,Uzbekistan,2016,2753.37951427589
710,South Africa,2016,5651.20585165749
32,Argentina,2017,14532.5009308511
51,Armenia,2017,3869.05373867752
36,Australia,2017,53901.7145392154
40,Austria,2017,47163.7425775142
56,Belgium,2017,44035.3239358548
48,Bahrain,2017,24784.7693514607
112,Belarus,2017,5785.53397723676
84,Belize,2017,6072.58267640581
76,Brazil,2017,10080.5092817775
124,Canada,2017,45129.628116623
756,Switzerland,2017,82254.3769269767
152,Chile,2017,14879.9086230423
156,China,2017,8817.04560829162
170,Colombia,2017,6479.53231292429
188,Costa Rica,2017,12317.0902771304
192,Cuba,2017,8610.60829531998
196,Cyprus,2017,26696.990234375
203,Czechia,2017,20913.197632212
276,Germany,2017,45526.5999576533
208,Denmark,2017,57521.5514992225
218,Ecuador,2017,6233.32244797718
724,Spain,2017,28367.9392609439
233,Estonia,2017,20851.5223496861
246,Finland,2017,46085.0174739036
250,France (metropolitan),2017,38687.1626407164
826,United Kingdom,2017,40572.1214823783
268,Georgia,2017,4418.75206546679
300,Greece,2017,18631.9930129293
320,Guatemala,2017,4324.99607911366
328,Guyana,2017,6178.6650437298
191,Croatia,2017,13902.6310485422
348,Hungary,2017,14621.2395956755
356,India,2017,1950.10468280866
372,Ireland,2017,72499.3268743015
352,Iceland,2017,72010.1490316258
376,Israel,2017,40997.9110240274
380,Italy,2017,32554.14668453
392,Japan,2017,38834.0529341227
417,Kyrgyzstan,2017,1221.39056490366
410,South Korea,2017,31600.7358741365
414,Kuwait,2017,29047.6535822842
440,Lithuania,2017,16884.7100319318
442,Luxembourg,2017,110193.213797228
428,Latvia,2017,15132.4958333982
498,Moldova,2017,3453.26727720294
484,Mexico,2017,9649.27816772402
470,Malta,2017,30259.3952629768
480,Mauritius,2017,10841.6847754844
558,Nicaragua,2017,2182.61875100395
528,The Netherlands,2017,49513.6817346384
578,Norway,2017,76131.8384032764
554,New Zealand,2017,42913.186956185
591,Panama,2017,15694.6297454295
608,Philippines,2017,3038.12124955619
616,Poland,2017,13913.3402919927
630,Puerto Rico,2017,31108.7527508912
620,Portugal,2017,21442.3842768879
600,Paraguay,2017,6152.26711537703
634,Qatar,2017,63279.8556949332
642,Romania,2017,10727.9822007426
702,Singapore,2017,61162.0973932771
688,Serbia,2017,6548.03653824187
703,Slovakia,2017,17645.5298716761
705,Slovenia,2017,23303.077705959
752,Sweden,2017,53300.8587281785
764,Thailand,2017,6413.09182530343
792,Türkiye,2017,10695.550196231
800,Uganda,2017,765.218332297361
858,Uruguay,2017,19184.6626659717
840,USA,2017,60322.2614241747
860,Uzbekistan,2017,2190.60411562888
710,South Africa,2017,6618.33508255701
32,Argentina,2018,11752.7998922979
51,Armenia,2018,4196.00562301769
36,Australia,2018,57196.4220783778
40,Austria,2018,51194.0749841299
56,Belgium,2018,47487.2100392561
48,Bahrain,2018,26324.4066549559
112,Belarus,2018,6360.05310087258
84,Belize,2018,6031.28139580144
76,Brazil,2018,9300.66164936497
124,Canada,2018,46539.1761570405
756,Switzerland,2018,85217.3691512274
152,Chile,2018,15659.4808675628
156,China,2018,9905.40638304527
170,Colombia,2018,6816.96818309544
188,Costa Rica,2018,12590.2493781614
192,Cuba,2018,8911.46205964193
196,Cyprus,2018,29599.986328125
203,Czechia,2018,23705.9329811299
276,Germany,2018,48874.8595028454
208,Denmark,2018,61324.7665045565
218,Ecuador,2018,6303.91892523596
724,Spain,2018,30592.1264795541
233,Estonia,2018,23618.1361254581
246,Finland,2018,49654.2497035329
250,France (metropolitan),2018,41418.1766484844
826,United Kingdom,2018,43203.8141057739
268,Georgia,2018,4804.0546040444
300,Greece,2018,19873.4015238771
320,Guatemala,2018,4352.94651790253
328,Guyana,2018,6048.38697180418
191,Croatia,2018,15460.4183295843
348,Hungary,2018,16425.2050299693
356,India,2018,1966.25455171679
372,Ireland,2018,81248.3135388
352,Iceland,2018,74452.1890731447
376,Israel,2018,42233.2610344935
380,Italy,2018,34746.3441392416
392,Japan,2018,39751.1330982711
417,Kyrgyzstan,2018,1283.52040333083
410,South Korea,2018,33447.1562836166
414,Kuwait,2018,32067.9623689512
440,Lithuania,2018,19368.5391045353
442,Luxembourg,2018,116786.511654677
428,Latvia,2018,17252.1710428626
498,Moldova,2018,4156.44981956646
484,Mexico,2018,10084.7937562021
470,Malta,2018,33332.1905601302
480,Mauritius,2018,11643.4605962124
558,Nicaragua,2018,2035.16750115975
528,The Netherlands,2018,53955.0770024266
578,Norway,2018,82792.8427113304
554,New Zealand,2018,43228.6976473771
591,Panama,2018,16151.3273478476
608,Philippines,2018,3168.51036606257
616,Poland,2018,15658.2120316794
630,Puerto Rico,2018,31615.0667918433
620,Portugal,2018,23541.1401075289
600,Paraguay,2018,6258.44991640954
634,Qatar,2018,71039.8490579352
642,Romania,2018,12502.2624061935
702,Singapore,2018,66840.6373389791
688,Serbia,2018,7559.86165747394
703,Slovakia,2018,19573.3717031314
705,Slovenia,2018,25888.0481065655
752,Sweden,2018,54181.9069780904
764,Thailand,2018,7099.77650081458
792,Türkiye,2018,9568.83506330228
800,Uganda,2018,792.16570022814
858,Uruguay,2018,19249.9401532664
840,USA,2018,63201.0458483771
860,Uzbekistan,2018,1813.08530813664
710,South Africa,2018,6914.1780318076
32,Argentina,2019,9955.97478680428
51,Armenia,2019,4597.22887399548
36,Australia,2019,54972.7017885437
40,Austria,2019,49885.9947355204
56,Belgium,2019,46716.6227467964
48,Bahrain,2019,27259.7438599327
112,Belarus,2019,6837.76832136779
84,Belize,2019,6190.04792278445
76,Brazil,2019,9029.83326742175
124,Canada,2019,46352.8693445211
756,Switzerland,2019,84121.9310304414
152,Chile,2019,14495.716721687
156,China,2019,10143.8602206165
170,Colombia,2019,6472.54544924705
188,Costa Rica,2019,12884.6859951989
192,Cuba,2019,9232.26115935183
196,Cyprus,2019,29703.052734375
203,Czechia,2019,24062.7190013343
276,Germany,2019,47623.8656074829
208,Denmark,2019,59404.2663247723
218,Ecuador,2019,6205.05759479761
724,Spain,2019,29776.2011500384
233,Estonia,2019,24021.2501413306
246,Finland,2019,48358.1807773701
250,France (metropolitan),2019,40408.2848574751
826,United Kingdom,2019,42662.5353740311
268,Georgia,2019,4741.2832715876
300,Greece,2019,19335.3602002969
320,Guatemala,2019,4511.99755157656
328,Guyana,2019,6405.82443444562
191,Croatia,2019,15563.8167397199
348,Hungary,2019,16786.2136399075
356,India,2019,2041.42863698585
372,Ireland,2019,82508.4659883582
352,Iceland,2019,68452.23622306
376,Israel,2019,44140.8289372511
380,Italy,2019,33812.788724868
392,Japan,2019,40415.9567649547
417,Kyrgyzstan,2019,1421.99927504102
410,South Korea,2019,31902.4169048194
414,Kuwait,2019,31707.8737464917
440,Lithuania,2019,19727.7607453736
442,Luxembourg,2019,112726.439672814
428,Latvia,2019,17294.9751600969
498,Moldova,2019,4405.33418162155
484,Mexico,2019,10369.5553568761
470,Malta,2019,32412.2697818499
480,Mauritius,2019,11403.2527870674
558,Nicaragua,2019,1958.62132892996
528,The Netherlands,2019,53554.9007491475
578,Norway,2019,76430.5889473338
554,New Zealand,2019,42747.2099299966
591,Panama,2019,16477.9066285687
608,Philippines,2019,3400.78949772302
616,Poland,2019,15874.5220531254
630,Puerto Rico,2019,32916.866800639
620,Portugal,2019,23343.3628970034
600,Paraguay,2019,5821.18199548637
634,Qatar,2019,66841.3013472693
642,Romania,2019,12992.0326104674
702,Singapore,2019,66081.7199235165
688,Serbia,2019,7755.632986437
703,Slovakia,2019,19406.0589683582
705,Slovenia,2019,25814.1687167572
752,Sweden,2019,51773.0464558993
764,Thailand,2019,7605.69657797759
792,Türkiye,2019,9215.44049888114
800,Uganda,2019,822.057058189153
858,Uruguay,2019,18315.7352857194
840,USA,2019,65604.6815198734
860,Uzbekistan,2019,2041.38480729431
710,South Africa,2019,6533.71121032856
32,Argentina,2020,8535.59938004389
51,Armenia,2020,4268.68093304583
36,Australia,2020,51791.540179984
40,Austria,2020,48716.4098900349
56,Belgium,2020,45906.2875805246
48,Bahrain,2020,24342.8444554718
112,Belarus,2020,6542.8645398436
84,Belize,2020,5227.19363786168
76,Brazil,2020,7074.19378281866
124,Canada,2020,43537.839298904
756,Switzerland,2020,85897.7843338323
152,Chile,2020,13114.815470545
156,China,2020,10408.7195541075
170,Colombia,2020,5339.68711357943
188,Costa Rica,2020,12394.0493969492
192,Cuba,2020,9605.26125067263
196,Cyprus,2020,28649.015625
203,Czechia,2020,23472.8915454417
276,Germany,2020,47379.765194548
208,Denmark,2020,60985.4885601514
218,Ecuador,2020,5463.64509649315
724,Spain,2020,27230.3599933583
233,Estonia,2020,23933.9939421065
246,Finland,2020,48828.6846862799
250,France (metropolitan),2020,39169.8606000707
826,United Kingdom,2020,40201.6812422928
268,Georgia,2020,4300.85701291207
300,Greece,2020,17886.733165236
320,Guatemala,2020,4477.61761796418
328,Guyana,2020,6775.70939096303
191,Croatia,2020,14808.4620188819
348,Hungary,2020,16131.9540355923
356,India,2020,1907.04251637669
372,Ireland,2020,87567.1148972037
352,Iceland,2020,59023.5663465778
376,Israel,2020,44679.7715799755
380,Italy,2020,32091.4866621366
392,Japan,2020,40040.7655055923
417,Kyrgyzstan,2020,1229.51775742135
410,South Korea,2020,31721.2989141857
414,Kuwait,2020,25236.0755520534
440,Lithuania,2020,20541.824988603
442,Luxembourg,2020,116905.370396853
428,Latvia,2020,17564.2321549354
498,Moldova,2020,4375.7788930524
484,Mexico,2020,8841.27075003163
470,Malta,2020,31796.8213417258
480,Mauritius,2020,9011.04288445023
558,Nicaragua,2020,1931.61515811642
528,The Netherlands,2020,53467.9277413737
578,Norway,2020,68340.0181033702
554,New Zealand,2020,41785.6922905898
591,Panama,2020,13290.5608347594
608,Philippines,2020,3227.57910235199
616,Poland,2020,15987.5753654045
630,Puerto Rico,2020,31427.4291136799
620,Portugal,2020,22299.4044062173
600,Paraguay,2020,5365.47220721191
634,Qatar,2020,51683.5054353851
642,Romania,2020,13082.3006559554
702,Singapore,2020,61466.803676358
688,Serbia,2020,8098.70955668849
703,Slovakia,2020,19735.4858280801
705,Slovenia,2020,25392.0651093612
752,Sweden,2020,52653.7565934247
764,Thailand,2020,6985.64393892574
792,Türkiye,2020,8638.73903848102
800,Uganda,2020,845.766463890124
858,Uruguay,2020,15789.6857422214
840,USA,2020,64411.3731779373
860,Uzbekistan,2020,1978.28051860763
710,South Africa,2020,5580.60383075189
32,Argentina,2021,10738.0179223384
51,Armenia,2021,4685.17997128509
36,Australia,2021,60607.7788605166
40,Austria,2021,53648.7190742245
56,Belgium,2021,51655.7883303715
48,Bahrain,2021,27147.8083882286
112,Belarus,2021,7489.71894713888
84,Belize,2021,6122.61158580079
76,Brazil,2021,7972.53665048385
124,Canada,2021,52496.8441693242
756,Switzerland,2021,93446.4344518943
152,Chile,2021,16216.5706467899
156,China,2021,12617.5051041181
170,Colombia,2021,6222.62164397614
188,Costa Rica,2021,12838.1185358931
196,Cyprus,2021,33734.29296875
203,Czechia,2021,27696.4619527544
276,Germany,2021,52265.6541620571
208,Denmark,2021,69727.9873677012
218,Ecuador,2021,6075.8026572556
