country_name,year,rate,air_pollution,alcohol_use,gdp_per_capita,uhc_index,obesity_rate,tobacco_use
Israel,2010,0.0002080932585289,24.5561552293902,2.7,31338.5568903917,79.0,22.2,25.7
Israel,2011,0.0001926784812929,24.4804002133439,2.7,34433.822610733,79.66666666666667,22.3,25.62307692307693
Israel,2012,0.0002077026583568,22.1038555397058,2.7,33236.5731239421,79.66666666666667,22.4,25.62307692307693
Israel,2013,0.0002190366866681,22.578207348874,2.6,36929.6042163752,79.66666666666667,22.5,25.62307692307693
Israel,2014,0.0002307660880601,21.175469715827,2.6,38230.4954049785,79.66666666666667,22.6,25.62307692307693
Israel,2015,0.0002137921405913,22.1043027343095,2.5,36123.9907881129,82.0,22.7,23.2
Israel,2016,0.0002419683253446,18.8170113677762,2.5,37556.6272863143,79.66666666666667,22.8,25.62307692307693
Israel,2017,0.0002390689227533,20.0293441275017,2.5,40997.9110240274,84.0,22.9,25.62307692307693
Italy,2003,1.3393995644505949e-05,24.6281664348107,9.2,27618.9417740066,80.45454545454545,16.7,24.29090909090909
Italy,2004,1.3276209250647223e-05,23.9733403667848,8.6,31425.8208728669,80.45454545454545,17.0,24.29090909090909
Italy,2005,1.3865141219940828e-05,23.3402929813168,7.9,32171.793374715,76.0,17.4,25.2
Italy,2006,1.450455307231674e-05,22.622685769712,7.3,33684.7200358552,80.45454545454545,17.7,24.29090909090909
Italy,2007,1.3730528198388005e-05,21.788257561314,7.1,38031.9709472716,80.45454545454545,18.1,24.8
Italy,2008,1.4437246561540329e-05,20.9957277217196,6.8,41095.4063415012,80.45454545454545,18.4,24.29090909090909
Italy,2009,1.5228098063163168e-05,20.4038156165254,6.7,37388.4537139699,80.45454545454545,18.6,24.29090909090909
Italy,2010,1.5128099902294206e-05,20.1712406113281,6.8,36184.7118698678,80.0,18.9,24.4
Italy,2011,1.517761818008086e-05,21.3353676583094,7.1,38851.3881339353,80.45454545454545,19.1,24.29090909090909
Italy,2012,1.5295404573939578e-05,18.765688121919,7.3,35235.7989058242,80.45454545454545,19.3,24.29090909090909
Italy,2013,1.5615110500127534e-05,18.0540998276206,7.5,35747.707952689,80.45454545454545,19.5,24.29090909090909
Italy,2014,1.5514150733962917e-05,16.8936828833708,7.4,35750.7197500382,80.45454545454545,19.7,24.29090909090909
Italy,2015,1.593813189089698e-05,17.7600165229672,7.3,30387.1293187854,83.0,19.9,23.5
Italy,2016,1.5665590383209846e-05,15.7011486972657,7.2,31126.3246947273,80.45454545454545,20.1,24.29090909090909
Italy,2017,1.6237695724809344e-05,15.9660261772019,7.4,32554.14668453,84.0,20.4,24.29090909090909
Japan,2000,3.2554213786913005e-05,13.1620736916056,7.4,39169.3595701504,70.0,2.6,33.6
Japan,2001,3.257771284403342e-05,13.0837219689452,7.4,34406.1824638092,78.9090909090909,2.7,26.583333333333332
Japan,2002,3.312067472476731e-05,12.9394908862862,7.0,32820.7936433254,78.9090909090909,2.8,26.583333333333332
Japan,2003,3.396265909054305e-05,12.7497537681119,7.0,35387.0374203599,78.9090909090909,2.9,26.583333333333332
Japan,2004,3.500923778818954e-05,12.5348839389059,7.1,38298.9801712303,78.9090909090909,3.0,26.583333333333332
Japan,2005,3.5072189890303615e-05,12.3152547231517,7.1,37812.8950199948,76.0,3.1,29.4
Japan,2006,3.707878814518973e-05,12.0174240180157,7.0,35991.546002862,78.9090909090909,3.2,26.583333333333332
Japan,2007,3.829061611088566e-05,11.6214588221687,6.8,35779.0245416427,78.9090909090909,3.3,27.9
Japan,2008,3.770830916633047e-05,11.2279961123512,6.6,39876.3039685725,78.9090909090909,3.3,26.583333333333332
Japan,2009,3.9305718757475105e-05,10.9376728653037,6.5,41308.9968370512,78.9090909090909,3.4,26.583333333333332
Japan,2010,4.137997865211507e-05,10.8511260577664,6.5,44968.1562349739,80.0,3.5,25.9
